manufacture_year,mileage,price,length_mm,engine_cc,aspiration,wheel_base_mm,width_mm,direct_injection,seat_capacity,peak_power_hp,fuel_type,steering_type,assembled,height_mm,peak_torque_nm,doors,brand,colour,model,transmission
2013.0,110000.0,38800.0,4769.0,1798.0,Turbo supercharged intercooled,2712.0,1820.0,Direct Injection,5.0,160.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1470.0,250.0,4.0,Volkswagen,Black,Passat,Automatic
2017.0,30000.0,209800.0,4886.0,1997.0,Twin-scroll turbo,2933.0,1938.0,Direct Injection,5.0,245.0,Hybrid,Rack and Pinion,Locally Built,1762.0,350.0,5.0,BMW,White,X5,Automatic
2002.0,195000.0,17800.0,4935.0,2477.0,Turbo intercooled,2960.0,1775.0,Multi-Point Injected,5.0,120.0,Diesel,Recirculating Ball,Locally Built,1800.0,300.0,4.0,Mitsubishi,Black,Storm,Automatic
2013.0,60000.0,59800.0,5125.0,2497.0,Turbocharged,3200.0,1920.0,Direct Injection,11.0,170.0,Diesel,Rack and Pinion,Official Import,1925.0,392.0,5.0,Hyundai,White,Grand Starex,Automatic
2004.0,195000.0,23800.0,4535.0,1781.0,Aspirated,2650.0,1710.0,Multi-Point Injected,7.0,83.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1815.0,147.0,5.0,Toyota,Black,Unser,Automatic
2014.0,55000.0,50990.0,4620.0,1798.0,Aspirated,2700.0,1776.0,Multi-Point Injected,5.0,139.0,Petrol - Unleaded (ULP),Rack and Pinion,Official Import,1460.0,173.0,4.0,Toyota,Black,Corolla Altis,Automatic
2016.0,85000.0,78800.0,4767.0,1798.0,Turbocharged,2791.0,1832.0,Direct Injection,5.0,179.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1456.0,250.0,4.0,Volkswagen,Bronze,Passat,Automatic
2011.0,130000.0,17800.0,4495.0,1597.0,Aspirated,2535.0,1695.0,Multi-Point Injected,5.0,118.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1445.0,143.0,4.0,Nissan,Grey,Sentra,Automatic
2016.0,70000.0,79800.0,5280.0,2477.0,Turbo intercooled,3000.0,1815.0,Direct Injection,5.0,178.0,Diesel,Rack and Pinion,Official Import,1780.0,400.0,4.0,Mitsubishi,Black,Triton,Automatic
2014.0,50000.0,37800.0,3970.0,1598.0,Aspirated,2456.0,1682.0,Multi-Point Injected,5.0,105.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1453.0,153.0,5.0,Volkswagen,Silver,Polo,Automatic
2019.0,30000.0,26500.0,4331.0,1332.0,Aspirated,2465.0,1689.0,Multi-Point Injected,5.0,95.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1491.0,120.0,4.0,Proton,Red,Saga,Automatic
2012.0,95000.0,14800.0,4682.0,1997.0,Aspirated,2710.0,1815.0,Multi-Point Injected,5.0,145.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1525.0,200.0,4.0,Peugeot,White,408,Automatic
2013.0,75000.0,71800.0,4278.0,1197.0,Turbo supercharged intercooled,2537.0,1808.0,Direct Injection,4.0,105.0,Petrol - Unleaded (ULP),Rack and Pinion,Official Import,1486.0,175.0,2.0,Volkswagen,White,Beetle,Automatic
2014.0,95000.0,37800.0,4560.0,1591.0,Aspirated,2700.0,1780.0,Multi-Point Injected,5.0,130.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1445.0,157.0,4.0,Kia,Silver,Cerato,Automatic
2012.0,95000.0,24800.0,3995.0,1497.0,Aspirated,2550.0,1695.0,Multi-Point Injected,5.0,73.0,Hybrid,Rack and Pinion,Official Import,1455.0,111.0,5.0,Toyota,White,Prius C,Automatic
2015.0,85000.0,275000.0,4681.0,1984.0,Turbo intercooled,2807.0,1923.0,Direct Injection,5.0,237.0,Petrol - Unleaded (ULP),Rack and Pinion,Parallel Import,1624.0,350.0,5.0,Porsche,Black,Macan,Automatic
2008.0,105000.0,39900.0,3705.0,2400.0,Aspirated,2200.0,1785.0,Multi-Point Injected,5.0,150.0,Petrol - Unleaded (ULP),Rack and Pinion,Parallel Import,1655.0,192.0,5.0,Toyota,Black,RAV4,Automatic
2010.0,95000.0,96000.0,4865.0,2362.0,Aspirated,2950.0,1840.0,Multi-Point Injected,7.0,170.0,Petrol - Unleaded (ULP),Rack and Pinion,Parallel Import,1900.0,224.0,5.0,Toyota,Black,Vellfire,Automatic
2018.0,45000.0,26900.0,3640.0,998.0,Aspirated,2455.0,1620.0,Multi-Point Injected,5.0,68.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1510.0,91.0,5.0,Perodua,Silver,Axia,Automatic
2011.0,75000.0,82800.0,4850.0,3456.0,Aspirated,2950.0,1830.0,Multi-Point Injected,7.0,280.0,Petrol - Unleaded (ULP),Rack and Pinion,Parallel Import,1890.0,344.0,5.0,Toyota,White,Alphard,Automatic
2017.0,65000.0,61800.0,4440.0,1497.0,Aspirated,2600.0,1695.0,Multi-Point Injected,5.0,120.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1477.0,145.0,4.0,Honda,White,City,Automatic
2013.0,75000.0,75800.0,4705.0,2694.0,Aspirated,2750.0,1840.0,Multi-Point Injected,7.0,160.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1850.0,241.0,5.0,Toyota,White,Fortuner,Automatic
2014.0,75000.0,63999.0,4278.0,1197.0,Turbo supercharged intercooled,2537.0,1808.0,Direct Injection,4.0,105.0,Petrol - Unleaded (ULP),Rack and Pinion,Official Import,1486.0,175.0,2.0,Volkswagen,Yellow,Beetle,Automatic
2006.0,155000.0,32800.0,4695.0,2694.0,Aspirated,2750.0,1540.0,Multi-Point Injected,7.0,160.0,Petrol - Unleaded (ULP),Rack and Pinion,Official Import,1850.0,241.0,5.0,Toyota,White,Fortuner,Automatic
2017.0,80000.0,62800.0,4453.0,1497.0,Aspirated,2662.0,1735.0,Multi-Point Injected,7.0,120.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1666.0,145.0,5.0,Honda,Grey,BR-V,Automatic
2001.0,205000.0,5800.0,4168.0,1598.0,Aspirated,2580.0,1719.0,Multi-Point Injected,5.0,107.0,Petrol - Unleaded (ULP),Rack and Pinion,Official Import,1609.0,148.0,5.0,Renault,Black,Scenic,Automatic
2011.0,80000.0,73800.0,4868.0,1796.0,Turbo intercooled,2874.0,1854.0,Direct Injection,5.0,184.0,Petrol - Unleaded (ULP),Electronic Power Steering,Locally Built,1471.0,270.0,4.0,Mercedes-Benz,Black,E200 CGI,Automatic
2013.0,85000.0,34000.0,4275.0,1495.0,Aspirated,2750.0,1695.0,Multi-Point Injected,7.0,103.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1620.0,136.0,5.0,Perodua,White,Alza,Automatic
2006.0,155000.0,9900.0,3720.0,1298.0,Aspirated,2440.0,1665.0,Multi-Point Injected,5.0,87.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1550.0,116.0,5.0,Perodua,Silver,Myvi,Manual
2010.0,95000.0,39800.0,5230.0,2488.0,Turbo intercooled,3200.0,1850.0,Direct Injection,5.0,174.0,Diesel,Rack and Pinion,Official Import,1780.0,403.0,4.0,Nissan,Silver,Navara,Manual
2014.0,80000.0,156799.0,4365.0,1999.0,Turbocharged,2662.0,1965.0,Direct Injection,5.0,241.0,Petrol - Unleaded (ULP),Rack and Pinion,Official Import,1635.0,340.0,3.0,Land Rover,White,Range Rover Evoque,Automatic
2013.0,120000.0,62827.0,5125.0,2497.0,Turbocharged,3200.0,1920.0,Direct Injection,11.0,170.0,Diesel,Rack and Pinion,Official Import,1925.0,392.0,5.0,Hyundai,White,Grand Starex,Automatic
2013.0,125000.0,77800.0,4624.0,1598.0,Twin-scroll turbo,2810.0,1811.0,Direct Injection,5.0,136.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1429.0,220.0,4.0,BMW,Grey,316i,Automatic
2012.0,95000.0,23800.0,4543.0,1561.0,Turbocharged,2650.0,1786.0,Multi-Point Injected,5.0,140.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1524.0,205.0,4.0,Proton,Gold,Preve,Automatic
2015.0,77500.0,93000.0,4633.0,1499.0,Turbo intercooled,2810.0,1811.0,Direct Injection,5.0,136.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1429.0,220.0,4.0,BMW,Blue,318i,Automatic
2015.0,50000.0,148999.0,4686.0,1991.0,Turbo intercooled,2840.0,1810.0,Direct Injection,5.0,184.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1442.0,300.0,4.0,Mercedes-Benz,White,C200,Automatic
2006.0,155000.0,40800.0,4765.0,2354.0,Aspirated,2830.0,1800.0,Multi-Point Injected,7.0,160.0,Petrol - Unleaded (ULP),Rack and Pinion,Official Import,1550.0,218.0,5.0,Honda,Grey,Odyssey,Automatic
2011.0,50000.0,14400.0,3898.0,1597.0,Aspirated,2440.0,1745.0,Multi-Point Injected,5.0,126.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1434.0,150.0,3.0,Proton,Black,Satria,Automatic
2018.0,30000.0,35900.0,4387.0,1597.0,Aspirated,2555.0,1722.0,Multi-Point Injected,5.0,109.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1554.0,150.0,4.0,Proton,Grey,Persona,Automatic
2010.0,115000.0,13800.0,4676.0,1997.0,Aspirated,2725.0,1811.0,Multi-Point Injected,5.0,140.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1447.0,200.0,4.0,Peugeot,White,407,Automatic
2016.0,55000.0,74800.0,5362.0,2198.0,Turbo intercooled,3220.0,1860.0,Direct Injection,5.0,160.0,Diesel,Rack and Pinion,Official Import,1815.0,385.0,4.0,Ford,Silver,Ranger,Automatic
2006.0,140000.0,18800.0,4495.0,1597.0,Aspirated,2535.0,1695.0,Multi-Point Injected,5.0,118.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1445.0,143.0,4.0,Nissan,Silver,Sentra,Automatic
2013.0,85000.0,40800.0,4524.0,1596.0,Turbo intercooled,2690.0,1838.0,Direct Injection,5.0,179.0,Petrol - Unleaded (ULP),Rack and Pinion,Official Import,1702.0,240.0,5.0,Ford,Black,Kuga,Automatic
2015.0,60000.0,127800.0,4299.0,1595.0,Turbo intercooled,2699.0,1780.0,Direct Injection,5.0,122.0,Petrol - Unleaded (ULP),Rack and Pinion,Official Import,1433.0,200.0,5.0,Mercedes-Benz,Black,A180,Automatic
2018.0,65000.0,44900.0,4270.0,1495.0,Aspirated,2750.0,1695.0,Multi-Point Injected,7.0,103.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1620.0,136.0,5.0,Perodua,White,Alza,Automatic
2014.0,80000.0,21800.0,4592.0,1597.0,Aspirated,2730.0,1809.0,Multi-Point Injected,7.0,126.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1691.0,150.0,5.0,Proton,White,Exora,Manual
2016.0,65000.0,68800.0,4640.0,1997.0,Aspirated,2705.0,1820.0,Direct Injection,7.0,144.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1715.0,200.0,5.0,Nissan,Black,X-Trail,Automatic
2004.0,175000.0,26800.0,4650.0,2362.0,Aspirated,2825.0,1760.0,Multi-Point Injected,7.0,160.0,Petrol - Unleaded (ULP),Rack and Pinion,Parallel Import,1660.0,220.0,5.0,Toyota,Silver,Ipsum,Automatic
2016.0,30000.0,59800.0,3955.0,1497.0,Aspirated,2530.0,1694.0,Multi-Point Injected,5.0,120.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1524.0,145.0,5.0,Honda,Silver,Jazz,Automatic
2011.0,80000.0,28800.0,4300.0,1497.0,Aspirated,2550.0,1700.0,Multi-Point Injected,5.0,109.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1460.0,141.0,4.0,Toyota,Silver,Vios,Automatic
2014.0,55000.0,16500.0,4278.0,1332.0,Aspirated,2465.0,1680.0,Multi-Point Injected,5.0,95.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1520.0,120.0,4.0,Proton,Silver,Saga,Automatic
2012.0,215000.0,65880.0,4705.0,2694.0,Aspirated,2750.0,1840.0,Multi-Point Injected,7.0,160.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1850.0,241.0,5.0,Toyota,Black,Fortuner,Automatic
2014.0,70000.0,36999.0,4365.0,1598.0,Twin-scroll turbo,2613.0,1837.0,Direct Injection,5.0,165.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1639.0,240.0,5.0,Peugeot,White,3008,Automatic
2017.0,90000.0,103800.0,4850.0,2494.0,Aspirated,2775.0,1825.0,Multi-Point Injected,5.0,160.0,Hybrid,Rack and Pinion,Locally Built,1470.0,213.0,4.0,Toyota,Grey,Camry,Automatic
2014.0,65000.0,30800.0,4230.0,1495.0,Aspirated,2750.0,1695.0,Multi-Point Injected,7.0,103.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1620.0,136.0,5.0,Perodua,Silver,Alza,Automatic
2017.0,25000.0,56800.0,4410.0,1496.0,Aspirated,2550.0,1700.0,Multi-Point Injected,5.0,107.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1475.0,140.0,4.0,Toyota,Black,Vios,Automatic
2013.0,85000.0,44800.0,4075.0,1496.0,Aspirated,2435.0,1740.0,Multi-Point Injected,4.0,135.0,Hybrid,Rack and Pinion,Official Import,1395.0,172.0,3.0,Honda,Purple,CR-Z,Automatic
2010.0,135000.0,23800.0,3970.0,1197.0,Turbo supercharged intercooled,2470.0,1682.0,Direct Injection,5.0,105.0,Petrol - Unleaded (ULP),Rack and Pinion,Official Import,1462.0,175.0,5.0,Volkswagen,White,Polo,Automatic
2002.0,15000.0,16500.0,4265.0,1998.0,Aspirated,2490.0,1785.0,Multi-Point Injected,5.0,150.0,Petrol - Unleaded (ULP),Rack and Pinion,Official Import,1705.0,192.0,5.0,Toyota,Blue,RAV4,Automatic
2009.0,110000.0,56800.0,4730.0,2362.0,Aspirated,2715.0,1845.0,Multi-Point Injected,5.0,160.0,Petrol - Unleaded (ULP),Rack and Pinion,Parallel Import,1680.0,221.0,5.0,Toyota,White,Harrier,Automatic
2013.0,135000.0,62800.0,5359.0,2198.0,Turbo intercooled,3220.0,1850.0,Direct Injection,5.0,150.0,Diesel,Rack and Pinion,Official Import,1815.0,375.0,4.0,Ford,Blue,Ranger,Automatic
2017.0,75000.0,36800.0,4425.0,1498.0,Aspirated,2600.0,1695.0,Multi-Point Injected,5.0,102.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1500.0,139.0,4.0,Nissan,White,Almera,Automatic
2011.0,125000.0,24800.0,4395.0,1339.0,Aspirated,2550.0,1695.0,Multi-Point Injected,5.0,88.0,Hybrid,Rack and Pinion,Official Import,1435.0,121.0,5.0,Honda,White,Insight,Automatic
1998.0,165000.0,18889.0,4575.0,2163.0,Aspirated,2619.0,1816.0,Multi-Point Injected,5.0,140.0,Petrol - Unleaded (ULP),Rack and Pinion,Parallel Import,1669.0,191.0,5.0,Toyota,Black,Harrier,Automatic
2011.0,105000.0,15500.0,4477.0,1597.0,Aspirated,2600.0,1725.0,Multi-Point Injected,5.0,111.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1438.0,148.0,4.0,Proton,Brown,Persona,Automatic
2017.0,45000.0,37700.0,4265.0,1373.0,Aspirated,2740.0,1695.0,Multi-Point Injected,6.0,92.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1685.0,130.0,5.0,Proton,Gold,Ertiga,Automatic
2013.0,85000.0,52999.0,5100.0,2477.0,Turbo intercooled,3000.0,1800.0,Direct Injection,5.0,136.0,Diesel,Rack and Pinion,Official Import,1795.0,314.0,4.0,Mitsubishi,White,Triton,Automatic
2013.0,155000.0,63800.0,4555.0,1998.0,Aspirated,2700.0,1840.0,Direct Injection,5.0,154.0,Petrol - Unleaded (ULP),Rack and Pinion,Official Import,1670.0,198.0,5.0,Mazda,Grey,CX-5,Automatic
2010.0,165000.0,31900.0,5173.0,2499.0,Turbo intercooled,3000.0,1788.0,Direct Injection,5.0,143.0,Diesel,Rack and Pinion,Official Import,1762.0,330.0,4.0,Ford,Silver,Ranger,Manual
2013.0,55000.0,278000.0,4380.0,3436.0,Aspirated,2475.0,1801.0,Direct Injection,2.0,325.0,Petrol - Unleaded (ULP),Rack and Pinion,Parallel Import,1296.0,370.0,2.0,Porsche,Black,Cayman,Automatic
2018.0,25000.0,65888.0,4560.0,1591.0,Aspirated,2700.0,1780.0,Multi-Point Injected,5.0,129.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1445.0,157.0,4.0,Kia,Red,Cerato,Automatic
2015.0,55000.0,93800.0,4133.0,1598.0,Twin-scroll turbo,2595.0,1789.0,Direct Injection,5.0,218.0,Petrol - Unleaded (ULP),Rack and Pinion,Parallel Import,1549.0,280.0,5.0,MINI,White,Crossover,Automatic
2013.0,65000.0,38800.0,4485.0,1598.0,Aspirated,2600.0,1700.0,Multi-Point Injected,7.0,105.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1590.0,150.0,5.0,Nissan,Blue,Grand Livina,Automatic
2006.0,155000.0,40800.0,4765.0,2354.0,Aspirated,2830.0,1800.0,Multi-Point Injected,7.0,160.0,Petrol - Unleaded (ULP),Rack and Pinion,Official Import,1550.0,218.0,5.0,Honda,Grey,Odyssey,Automatic
2004.0,105000.0,8888.0,4310.0,1597.0,Aspirated,2600.0,1725.0,Multi-Point Injected,5.0,111.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1435.0,148.0,5.0,Proton,Grey,Gen-2,Automatic
2002.0,160000.0,17900.0,4550.0,1998.0,Aspirated,2620.0,1780.0,Multi-Point Injected,5.0,156.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1710.0,190.0,5.0,Honda,Gold,CR-V,Automatic
2012.0,135000.0,48888.0,4856.0,1998.0,Aspirated,2795.0,1835.0,Multi-Point Injected,5.0,165.0,Petrol - Unleaded (ULP),Rack and Pinion,Official Import,1455.0,198.0,4.0,Kia,White,Optima K5,Automatic
2018.0,35000.0,105800.0,4770.0,1997.0,Aspirated,2870.0,1740.0,Direct Injection,7.0,150.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1865.0,200.0,5.0,Nissan,Silver,Serena,Automatic
2018.0,50000.0,177800.0,4840.0,2356.0,Aspirated,2900.0,1820.0,Multi-Point Injected,7.0,175.0,Petrol - Unleaded (ULP),Rack and Pinion,Official Import,1695.0,225.0,5.0,Honda,White,Odyssey,Automatic
2016.0,90000.0,48800.0,4190.0,1496.0,Aspirated,2655.0,1660.0,Multi-Point Injected,7.0,105.0,Petrol - Unleaded (ULP),Rack and Pinion,Official Import,1695.0,136.0,5.0,Toyota,Silver,Avanza,Automatic
2014.0,82693.0,20888.0,4592.0,1597.0,Aspirated,2730.0,1809.0,Multi-Point Injected,7.0,126.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1691.0,150.0,5.0,Proton,White,Exora,Manual
2011.0,145000.0,27800.0,4420.0,1598.0,Aspirated,2600.0,1690.0,Multi-Point Injected,7.0,105.0,Petrol - Unleaded (ULP),Electronic Power Steering,Locally Built,1590.0,150.0,5.0,Nissan,Black,Grand Livina,Automatic
2010.0,115000.0,16800.0,3905.0,1597.0,Aspirated,2440.0,1710.0,Multi-Point Injected,5.0,111.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1420.0,148.0,3.0,Proton,Black,Satria,Manual
2010.0,135000.0,16622.0,3575.0,989.0,Aspirated,2390.0,1475.0,Multi-Point Injected,5.0,61.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1530.0,90.0,5.0,Perodua,Blue,Viva,Automatic
2013.0,75000.0,26800.0,3685.0,1495.0,Aspirated,2440.0,1665.0,Multi-Point Injected,5.0,103.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1545.0,136.0,5.0,Perodua,Silver,Myvi,Automatic
2011.0,160000.0,31800.0,4821.0,1998.0,Aspirated,2794.0,1834.0,Multi-Point Injected,5.0,166.0,Petrol - Unleaded (ULP),Rack and Pinion,Official Import,1471.0,197.0,4.0,Hyundai, -,Sonata,Automatic
2017.0,45000.0,78800.0,4294.0,1799.0,Aspirated,2610.0,1772.0,Multi-Point Injected,5.0,143.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1605.0,172.0,5.0,Honda,Grey,HR-V,Automatic
2016.0,75000.0,39000.0,3685.0,1495.0,Aspirated,2440.0,1665.0,Multi-Point Injected,5.0,103.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1570.0,136.0,5.0,Perodua,Blue,Myvi,Automatic
2013.0,80000.0,64000.0,5260.0,2494.0,Turbo intercooled,3085.0,1835.0,Direct Injection,5.0,144.0,Diesel,Rack and Pinion,Locally Built,1850.0,343.0,4.0,Toyota,Grey,Hilux,Automatic
2008.0,135000.0,39800.0,4570.0,1799.0,Aspirated,2740.0,1695.0,Multi-Point Injected,7.0,140.0,Petrol - Unleaded (ULP),Rack and Pinion,Official Import,1545.0,174.0,5.0,Honda,Blue,Stream,Automatic
2002.0,205000.0,16800.0,4995.0,2972.0,Aspirated,2960.0,1775.0,Multi-Point Injected,5.0,246.0,Petrol - Unleaded (ULP),Recirculating Ball,Locally Built,1800.0,255.0,4.0,Mitsubishi,Silver,Storm,Automatic
2015.0,80000.0,33800.0,4425.0,1498.0,Aspirated,2600.0,1695.0,Multi-Point Injected,5.0,102.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1500.0,139.0,4.0,Nissan,Silver,Almera,Automatic
2008.0,135000.0,39800.0,4570.0,1799.0,Aspirated,2740.0,1695.0,Multi-Point Injected,7.0,140.0,Petrol - Unleaded (ULP),Rack and Pinion,Official Import,1545.0,174.0,5.0,Honda,Blue,Stream,Automatic
2005.0,130000.0,49800.0,4800.0,2994.0,Aspirated,2900.0,1805.0,Multi-Point Injected,8.0,220.0,Petrol - Unleaded (ULP),Rack and Pinion,Parallel Import,1935.0,304.0,5.0,Toyota,Black,Alphard,Automatic
2002.0,185000.0,17800.0,4265.0,1998.0,Aspirated,2490.0,1785.0,Multi-Point Injected,5.0,150.0,Petrol - Unleaded (ULP),Rack and Pinion,Official Import,1705.0,192.0,5.0,Toyota,Blue,RAV4,Automatic
2012.0,85000.0,63800.0,4570.0,1799.0,Aspirated,2740.0,1695.0,Multi-Point Injected,7.0,140.0,Petrol - Unleaded (ULP),Rack and Pinion,Official Import,1545.0,174.0,5.0,Honda,Black,Stream,Automatic
2009.0,105000.0,60000.0,4550.0,1794.0,Aspirated,2750.0,1695.0,Multi-Point Injected,7.0,179.0,Petrol - Unleaded (ULP),Rack and Pinion,Parallel Import,1590.0,170.0,5.0,Toyota,White,Wish,Automatic
2008.0,195000.0,14800.0,4477.0,1597.0,Aspirated,2600.0,1725.0,Multi-Point Injected,5.0,111.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1438.0,148.0,4.0,Proton,Black,Persona,Automatic
2014.0,85000.0,339800.0,3821.0,1499.0,Turbo intercooled,2495.0,1727.0,Direct Injection,4.0,136.0,Petrol - Unleaded (ULP),Rack and Pinion,Official Import,1414.0,220.0,3.0,MINI,Red,3 Door,Automatic
2013.0,85000.0,26900.0,4395.0,1339.0,Aspirated,2550.0,1695.0,Multi-Point Injected,5.0,88.0,Hybrid,Rack and Pinion,Official Import,1425.0,121.0,5.0,Honda,Silver,Insight,Automatic
2019.0,10000.0,65800.0,4435.0,1496.0,Aspirated,2685.0,1695.0,Multi-Point Injected,7.0,102.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1740.0,133.0,5.0,Perodua,White,Aruz,Automatic
2010.0,155000.0,26800.0,4580.0,1999.0,Aspirated,2640.0,1755.0,Multi-Point Injected,5.0,147.0,Petrol - Unleaded (ULP),Rack and Pinion,Official Import,1470.0,182.0,4.0,Mazda,Red, 3,Automatic
2014.0,65000.0,27900.0,3962.0,1598.0,Aspirated,2538.0,1739.0,Multi-Point Injected,5.0,122.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1460.0,160.0,5.0,Peugeot,Red,208,Automatic
1997.0,205000.0,6800.0,4598.0,1998.0,Aspirated,2700.0,1765.0,Multi-Point Injected,5.0,136.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1412.0,190.0,4.0,Peugeot,Black,406,Automatic
2007.0,100000.0,58888.0,4765.0,2354.0,Aspirated,2830.0,1800.0,Multi-Point Injected,7.0,160.0,Petrol - Unleaded (ULP),Rack and Pinion,Official Import,1550.0,218.0,5.0,Honda,White,Odyssey,Automatic
2016.0,30000.0,164800.0,4686.0,1991.0,Turbo intercooled,2840.0,1810.0,Direct Injection,5.0,184.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1442.0,300.0,4.0,Mercedes-Benz,Black,C200,Automatic
2014.0,75000000.0,125999.0,4850.0,2499.0,Aspirated,2850.0,1840.0,Direct Injection,5.0,209.0,Petrol - Unleaded (ULP),Rack and Pinion,Official Import,1455.0,253.0,4.0,Lexus,White,GS250,Automatic
2015.0,70000.0,153000.0,4417.0,1991.0,Turbo intercooled,2699.0,1804.0,Direct Injection,5.0,211.0,Petrol - Unleaded (ULP),Rack and Pinion,Official Import,1494.0,350.0,5.0,Mercedes-Benz,White,GLA250,Automatic
2016.0,100000.0,48800.0,4999.0,1997.0,Aspirated,2800.0,1845.0,Multi-Point Injected,5.0,156.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1475.0,189.0,4.0,Proton,Grey,Perdana,Automatic
2012.0,70000.0,92700.0,4899.0,1997.0,Twin-scroll turbo,2968.0,1860.0,Direct Injection,5.0,245.0,Petrol - Unleaded (ULP),Rack and Pinion,Parallel Import,1464.0,350.0,4.0,BMW,White,528i,Automatic
2019.0,5000.0,275888.0,4963.0,1969.0,Turbo supercharged intercooled,2941.0,1879.0,Direct Injection,5.0,325.0,Hybrid,Rack and Pinion,Locally Built,1443.0,400.0,4.0,Volvo,White,S90,Automatic
2015.0,65000.0,23800.0,3920.0,1332.0,Aspirated,2555.0,1722.0,Multi-Point Injected,5.0,95.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1554.0,120.0,5.0,Proton,White,Iriz,Automatic
2018.0,45000.0,134999.0,4329.0,1499.0,Turbo intercooled,2690.0,1765.0,Direct Injection,5.0,136.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1440.0,220.0,5.0,BMW,White,118i,Automatic
2014.0,185000.0,72888.0,5260.0,2494.0,Turbo intercooled,3085.0,1835.0,Direct Injection,5.0,144.0,Diesel,Rack and Pinion,Locally Built,1850.0,343.0,4.0,Toyota,White,Hilux,Automatic
2010.0,175000.0,10888.0,4257.0,1332.0,Aspirated,2465.0,1680.0,Multi-Point Injected,5.0,95.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1502.0,120.0,4.0,Proton,White,Saga,Manual
2011.0,160000.0,27800.0,4570.0,1798.0,Aspirated,2635.0,1760.0,Multi-Point Injected,5.0,140.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1490.0,177.0,4.0,Proton,Silver,Inspira,Automatic
2013.0,185000.0,22800.0,4384.0,1598.0,Aspirated,2552.0,1699.0,Multi-Point Injected,5.0,105.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1466.0,153.0,4.0,Volkswagen,White,Polo,Automatic
